price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,lat,long
1247000.0,1,1.25,1810,5070,1.5,4,8,580,1967,47.5814,-122.081
333000.0,4,2.5,2623,7184,2.0,3,8,0,2012,47.259,-122.202
305000.0,3,2.5,1260,895,3.0,3,7,100,2009,47.7072,-122.336
300000.0,3,2.25,1780,10395,1.0,3,8,0,1967,47.4539,-122.15
215000.0,2,1.0,1480,5325,1.0,4,7,360,1925,47.2079,-121.993
330000.0,5,2.5,2620,12763,1.0,3,7,1220,1979,47.72,-122.213
710000.0,3,1.75,1650,10250,1.0,5,8,0,1963,47.6118,-122.169
390000.0,3,2.5,2240,10800,2.0,3,8,0,1996,47.7433,-122.229
823000.0,3,2.5,2560,9825,2.0,4,9,0,1988,47.5497,-122.145
217000.0,3,1.5,1860,8505,1.0,4,7,0,1967,47.3106,-122.365
479950.0,3,2.5,2780,6000,2.0,3,9,0,2004,47.4569,-122.118
577000.0,3,1.5,1560,20251,1.0,5,7,360,1989,47.619,-122.054
746500.0,4,2.5,3460,9699,2.0,3,10,0,1987,47.637,-122.04
395000.0,2,1.0,930,6380,1.0,4,7,0,1940,47.6915,-122.321
319000.0,4,2.5,2020,5100,2.0,3,7,0,2010,47.2822,-122.357
399950.0,3,2.25,1360,1041,2.0,3,8,266,2006,47.6925,-122.375
775000.0,3,2.0,2540,7200,1.5,4,8,940,1905,47.5972,-122.292
515000.0,3,2.5,3000,8250,1.0,4,8,1240,1963,47.6191,-122.112
382000.0,3,1.75,1790,7679,1.0,4,7,0,1953,47.7442,-122.338
368000.0,4,2.75,2610,9426,1.0,3,7,1250,1965,47.4435,-122.279
634000.0,3,2.5,2490,4904,2.0,3,9,0,2003,47.5451,-122.014
569000.0,5,3.0,3670,10583,1.0,5,8,1610,1952,47.7589,-122.277
352000.0,4,2.5,2470,6116,1.0,3,7,1050,1985,47.3792,-122.047
699000.0,4,2.5,2440,14470,1.0,4,9,780,1970,47.6401,-122.168
460000.0,4,3.5,2870,3225,2.0,3,9,800,2006,47.5009,-122.225
356500.0,4,1.75,1570,9670,1.0,3,7,400,1959,47.7432,-122.248
750000.0,3,3.5,3390,10078,2.0,3,10,350,2012,47.537,-122.185
419000.0,4,2.5,3010,9155,2.0,3,9,0,2005,47.3542,-122.027
385000.0,3,1.0,1250,7300,1.0,4,7,0,1956,47.6032,-122.125
408000.0,5,3.25,2820,6589,1.5,3,7,500,1906,47.5357,-122.273
747000.0,3,1.5,1710,5120,2.0,4,7,0,1920,47.6801,-122.305
530000.0,3,1.75,1660,4800,1.0,3,7,700,1941,47.5734,-122.412
1730000.0,5,3.5,5000,26540,2.0,3,10,1590,2008,47.5665,-122.21
510000.0,3,2.0,1680,8080,1.0,3,8,0,1987,47.6168,-122.045
200126.0,3,2.5,2040,15463,1.0,3,8,700,1968,47.3334,-122.322
378950.0,4,2.0,1820,8400,1.0,5,7,520,1956,47.7615,-122.329
355000.0,4,3.0,2580,9601,2.0,4,7,450,1992,47.3726,-122.433
316500.0,3,1.75,1460,6360,1.0,3,7,450,1979,47.5311,-122.353
147500.0,3,1.75,1010,6552,1.0,3,7,0,1969,47.375,-122.117
810000.0,3,1.75,2060,3300,2.0,4,9,560,1918,47.6498,-122.32
480000.0,4,2.25,1770,7000,1.0,5,7,0,1972,47.7193,-122.218
525000.0,3,1.0,1560,8100,1.0,4,8,420,1952,47.7261,-122.364
730000.0,4,2.5,2030,4080,1.5,4,8,300,1921,47.6753,-122.311
599950.0,4,1.75,2720,7810,1.0,3,8,1210,1952,47.6788,-122.283
245000.0,3,2.75,1300,14197,1.0,3,7,440,1996,47.3652,-122.183
799950.0,3,3.0,2900,11769,2.0,3,10,0,1997,47.6993,-122.118
423500.0,3,2.0,1770,6000,1.0,3,7,670,1984,47.5644,-122.29
402000.0,4,2.25,2000,3672,2.0,5,7,350,1926,47.6769,-122.383
376000.0,4,2.25,2200,6750,1.0,5,8,720,1959,47.5215,-122.202
214100.0,2,2.5,1150,2064,2.0,3,7,0,2004,47.3516,-122.292
998500.0,2,1.0,1570,4400,1.5,4,8,0,1914,47.6112,-122.293
449000.0,4,2.5,1980,5400,2.0,3,8,0,1998,47.5182,-122.207
435000.0,4,1.75,2290,4400,1.0,3,7,1000,1959,47.5698,-122.375
1047500.0,3,2.25,2930,7005,3.0,3,9,260,1999,47.6763,-122.404
305000.0,3,2.5,1610,3516,2.0,3,8,0,2006,47.4491,-122.188
230000.0,3,1.0,1120,32250,1.0,4,6,0,1934,47.447,-122.482
270000.0,3,1.5,1430,8960,1.0,4,6,0,1953,47.4759,-122.349
570000.0,4,3.0,1490,6766,1.5,5,7,0,1915,47.5446,-122.382
565000.0,2,2.5,1950,2457,3.0,3,8,0,2009,47.5925,-122.302
580000.0,6,2.5,3596,13700,1.0,5,8,1798,1964,47.4388,-122.339
1100000.0,4,3.75,2930,3200,1.5,5,9,800,1925,47.643,-122.359
250000.0,2,1.75,1350,4023,1.0,3,7,0,2005,47.3493,-122.023
640000.0,4,1.75,2100,3000,1.5,4,7,600,1911,47.6721,-122.329
362500.0,3,1.0,1520,9507,1.0,3,7,0,1954,47.7162,-122.324
665000.0,3,1.75,2700,5040,1.0,3,8,1140,1947,47.5834,-122.29
476000.0,4,2.5,2740,33158,2.0,3,9,0,1993,47.3333,-122.074
1150000.0,3,2.5,4190,9624,2.0,3,10,0,1999,47.5642,-122.127
550700.0,2,1.0,1010,5000,1.5,4,6,0,1908,47.6692,-122.297
828500.0,4,2.5,3720,35000,2.0,3,10,0,1983,47.7582,-122.13
200000.0,2,1.0,920,5250,1.0,4,6,0,1906,47.5177,-122.266
600000.0,4,2.5,2710,35009,2.0,3,9,0,1992,47.4815,-121.714
185000.0,3,1.0,980,9135,1.0,3,7,0,1955,47.3496,-122.289
225000.0,3,2.25,1590,9200,1.0,4,7,480,1979,47.2917,-122.184
405000.0,2,2.5,1790,5400,2.0,4,8,0,1979,47.6606,-122.128
525000.0,2,2.75,1310,1268,3.5,3,8,0,2007,47.6534,-122.355
770000.0,5,2.5,3000,7912,1.0,3,9,1390,2007,47.6765,-122.175
227000.0,4,1.0,1200,7200,1.5,3,6,0,1944,47.4951,-122.248
435000.0,3,1.0,1270,4000,1.5,3,7,0,1928,47.5695,-122.376
340000.0,3,2.25,2120,13090,1.0,3,8,0,1997,47.296,-122.219
215000.0,1,1.0,970,7639,1.0,4,5,400,1920,47.4655,-122.346
267000.0,3,2.25,1584,2800,2.0,3,7,0,2012,47.3454,-122.214
366000.0,4,2.75,2020,8093,1.0,5,7,720,1961,47.7685,-122.332
288350.0,3,1.5,1860,7963,1.0,3,7,660,1963,47.4513,-122.268
360000.0,2,1.0,780,4200,1.0,3,6,0,1920,47.5381,-122.267
2450000.0,7,4.25,4670,23115,2.0,3,11,0,1992,47.6183,-122.227
242500.0,3,1.75,1550,1905,2.0,3,7,0,2005,47.4331,-122.195
170000.0,2,1.0,1500,18540,1.0,3,8,0,1950,47.4727,-122.281
399500.0,2,1.5,1180,1722,2.0,3,8,0,2006,47.5626,-122.384
308900.0,3,2.5,2250,7294,2.0,3,8,0,1994,47.2636,-122.212
146300.0,3,1.0,1200,9668,1.0,5,6,0,1975,47.3156,-122.128
734000.0,5,4.25,4110,42755,2.0,3,10,1140,2000,47.3375,-122.337
359950.0,3,1.0,1400,4980,1.0,3,6,450,1943,47.7041,-122.34
230000.0,3,1.0,1140,9639,1.0,4,7,0,1967,47.3112,-122.265
450000.0,4,2.0,1960,5008,1.0,3,6,980,1900,47.5958,-122.299
898000.0,2,1.75,1490,9874,1.0,4,7,0,1963,47.6246,-122.199
285000.0,3,2.5,1320,955,3.0,3,7,0,2009,47.5202,-122.357
500000.0,4,2.75,2280,15347,1.0,5,7,0,1960,47.5218,-122.164
435000.0,3,2.25,1890,7200,1.0,4,7,660,1973,47.7156,-122.317
270000.0,3,1.5,1890,9450,1.0,3,7,800,1957,47.4829,-122.341
605000.0,3,1.75,1920,7400,1.0,4,8,660,1977,47.5633,-122.131
590000.0,3,2.25,2210,5742,1.0,3,8,750,1951,47.6891,-122.318
447000.0,2,1.0,720,7500,1.0,3,6,0,1925,47.5185,-122.392
555000.0,4,2.25,3330,21785,2.0,3,9,0,1994,47.4725,-122.136
219500.0,3,1.0,1090,6710,1.5,5,5,0,1912,47.3066,-122.217
365000.0,3,2.25,2430,7614,1.5,3,8,530,1979,47.5065,-122.191
630000.0,3,3.25,3800,13995,2.0,3,9,0,1983,47.7741,-122.203
655000.0,4,2.25,2170,4080,2.0,3,7,250,1980,47.6124,-122.293
826000.0,3,3.25,2330,4000,1.0,3,10,600,1964,47.5882,-122.295
402723.0,3,2.75,1160,1073,2.0,3,7,280,2007,47.5788,-122.315
306500.0,3,1.5,1100,8140,1.0,4,7,0,1965,47.5004,-122.162
530000.0,3,2.25,1880,100623,1.5,3,8,0,1987,47.5342,-121.883
822500.0,2,1.0,1450,7098,1.0,3,7,0,1924,47.63,-122.349
404000.0,4,1.75,1840,10720,1.0,3,7,880,1958,47.6074,-122.125
663000.0,3,2.5,2480,37843,1.5,4,8,0,1974,47.4003,-122.422
510000.0,3,2.5,2300,27566,2.0,3,9,0,1995,47.7369,-121.96
865000.0,4,2.5,3560,13981,2.0,3,10,0,2000,47.6002,-121.98
316500.0,3,1.75,1600,14250,1.0,3,7,530,1979,47.3272,-122.355
799950.0,6,2.75,3040,36721,1.0,4,9,1280,1958,47.4488,-122.356
950000.0,3,2.5,2780,275033,1.0,3,10,0,2006,47.4496,-121.766
285000.0,2,2.0,1651,18200,1.0,3,6,0,1946,47.4621,-122.461
1700000.0,3,2.75,2810,18731,2.0,4,10,0,1974,47.6361,-122.093
590000.0,3,2.5,2210,8622,2.0,3,8,0,1988,47.5715,-122.02
518000.0,3,1.0,1270,6612,1.5,3,7,0,1927,47.5433,-122.264
550000.0,4,1.75,2550,39460,1.0,3,8,660,1982,47.7707,-122.123
246500.0,3,1.5,1170,11530,1.0,3,7,0,1960,47.4211,-122.29
402000.0,4,2.25,1790,7311,2.0,3,7,0,1992,47.5055,-122.189
279000.0,5,2.5,2690,5557,2.0,3,7,0,2012,47.4914,-122.253
1325000.0,5,2.25,3200,20158,1.0,3,8,1600,1965,47.6303,-122.215
518000.0,4,2.5,2160,9750,2.0,3,8,0,1983,47.7438,-122.246
787000.0,3,1.75,1330,7500,1.0,3,8,0,1961,47.6074,-122.195
274000.0,4,1.75,1940,7500,1.0,4,7,220,1966,47.3736,-122.215
194000.0,4,2.0,1760,7700,1.0,4,7,0,1962,47.3299,-122.318
286000.0,3,2.5,1680,5000,2.0,3,8,0,1987,47.3196,-122.395
265000.0,2,1.5,1084,3427,2.0,3,7,0,1976,47.7117,-122.326
329000.0,2,2.5,980,1020,3.0,3,8,0,2008,47.6844,-122.387
749950.0,3,2.5,2770,10773,2.0,3,9,0,1992,47.5754,-122.12
510000.0,3,2.25,2370,38639,1.0,3,8,440,1978,47.771,-122.099
578000.0,3,1.0,1500,4500,1.0,3,7,380,1938,47.6873,-122.385
509250.0,2,1.5,1480,3120,1.0,3,7,550,1914,47.6684,-122.323
331950.0,4,2.5,2530,9933,2.0,3,8,520,1990,47.2654,-122.216
1110000.0,3,4.0,4160,31796,2.0,3,11,0,1989,47.6635,-122.017
205500.0,2,1.0,900,6400,1.0,5,6,0,1938,47.2113,-121.992
387865.0,3,2.5,2370,4200,2.0,3,8,0,2014,47.3696,-122.018
910000.0,4,2.5,2770,9798,2.0,4,9,0,1986,47.562,-122.081
1150000.0,4,3.5,4540,19767,2.0,3,11,340,1998,47.5445,-122.137
532500.0,3,1.75,1620,3360,1.0,5,7,640,1927,47.6886,-122.361
215000.0,4,2.0,1470,7000,1.0,4,8,0,1967,47.3742,-122.289
338900.0,3,1.75,1180,4000,1.0,3,7,140,1929,47.5226,-122.284
420000.0,3,1.75,1820,22320,1.0,3,7,570,1977,47.6441,-121.96
858450.0,5,2.75,3460,7977,2.0,3,9,0,2011,47.5908,-122.062
485000.0,3,2.5,1650,3436,2.0,3,7,0,2003,47.6819,-122.036
317000.0,5,2.5,2360,11375,1.0,4,7,1180,1962,47.4875,-122.255
525000.0,2,1.0,1000,4950,1.0,3,7,200,1948,47.5671,-122.394
347500.0,5,3.0,2230,6551,1.0,3,7,900,2014,47.487,-122.32
415000.0,3,1.75,2000,8400,1.5,4,8,0,1959,47.7535,-122.334
442500.0,4,2.5,2170,14024,2.0,3,8,0,1992,47.7346,-121.97
445000.0,3,1.75,1890,32340,1.5,3,8,0,1976,47.4137,-122.439
274500.0,3,2.25,1450,4050,2.0,3,7,0,2010,47.367,-122.019
569000.0,3,2.0,1990,3000,1.5,3,7,760,1908,47.6272,-122.29
360000.0,3,1.25,2350,6200,1.0,4,7,1030,1966,47.5979,-122.135
600000.0,4,2.25,2840,31720,1.0,3,8,1060,1958,47.7505,-122.375
208500.0,2,1.0,880,4814,1.0,4,5,0,1906,47.3107,-121.999
550120.0,5,2.5,2620,8050,1.0,3,8,1100,1975,47.6919,-122.115
295000.0,4,1.0,1260,7800,1.5,3,7,0,1947,47.7334,-122.307
852600.0,4,2.5,3320,11901,2.0,5,9,670,1977,47.554,-122.16
409316.0,3,2.5,1800,3168,2.0,3,8,0,2014,47.5342,-121.841
208400.0,2,2.5,1570,1268,3.0,3,7,0,2007,47.534,-122.365
559630.0,4,2.5,3370,4934,2.0,3,9,0,2014,47.3562,-122.022
818900.0,3,1.0,1080,4120,1.0,3,7,100,1919,47.6771,-122.319
601000.0,4,2.5,2090,6906,2.0,4,8,0,1992,47.5718,-121.996
334000.0,2,1.0,900,1818,2.0,4,7,0,1945,47.6485,-122.397
510000.0,3,2.5,2540,40106,2.0,3,10,0,1991,47.6037,-122.043
218000.0,3,1.75,1850,7684,1.0,3,8,530,1979,47.2975,-122.37
282150.0,2,1.0,700,5940,1.0,3,7,0,1948,47.7289,-122.337
765000.0,4,2.5,3190,38119,2.0,3,9,0,1988,47.6698,-122.044
250000.0,4,2.25,1730,8400,1.0,3,7,0,1962,47.3386,-122.288
233000.0,3,2.0,1400,9177,1.0,3,7,0,1974,47.3415,-122.272
1450000.0,4,3.5,5000,38012,2.0,3,11,1390,2004,47.554,-122.036
475000.0,3,2.0,1880,9659,1.0,3,8,700,1951,47.7497,-122.284
775000.0,6,2.75,2980,5000,1.5,3,7,500,1916,47.6684,-122.331
603500.0,6,2.75,2660,8400,1.0,5,8,1110,1962,47.549,-122.173
667000.0,3,1.75,1770,3880,1.0,3,8,470,1963,47.6846,-122.392
1210000.0,3,3.75,5400,24740,2.0,3,11,0,1997,47.6426,-121.955
472000.0,5,2.0,2030,9804,1.0,3,7,920,1963,47.6297,-122.114
220000.0,4,1.75,1910,8171,1.0,3,7,0,1986,47.35,-122.168
328950.0,4,1.75,2550,8976,1.0,5,7,1250,1978,47.4286,-122.179
360000.0,2,1.75,1340,1050,3.0,3,8,0,2009,47.7053,-122.343
209000.0,3,1.0,920,5200,1.0,4,6,0,1969,47.3647,-122.082
545000.0,4,2.25,2050,9720,2.0,3,8,0,1967,47.5911,-122.119
350000.0,4,3.0,1780,4228,1.0,3,7,0,1953,47.5488,-122.287
450000.0,2,2.0,1100,3000,1.5,3,7,0,1912,47.6797,-122.362
275000.0,3,2.25,1420,8549,2.0,4,7,0,1989,47.3576,-122.039
565000.0,5,2.5,2650,11455,1.0,3,7,1250,1961,47.6141,-122.116
792500.0,3,1.5,1960,2400,2.0,3,8,630,1911,47.6423,-122.37
930000.0,2,2.5,2680,11214,1.0,3,9,0,2006,47.7078,-122.019
305000.0,4,2.5,2250,9091,1.0,3,7,910,1982,47.336,-122.269
189000.0,2,1.0,1200,9850,1.0,4,7,0,1921,47.3089,-122.21
400000.0,3,1.5,1200,4800,1.0,4,7,0,1962,47.6084,-122.136
910000.0,5,2.75,3750,8279,2.0,3,9,0,2001,47.6039,-122.06
528000.0,5,2.25,2940,38009,1.0,3,8,1240,1977,47.7653,-122.077
620000.0,4,2.25,1530,7845,1.0,4,7,500,1981,47.5589,-122.082
780000.0,3,2.75,1970,2600,2.5,3,8,0,1924,47.663,-122.335
352000.0,2,0.75,760,33801,1.0,4,4,0,1931,47.4703,-122.076
260000.0,3,1.75,2160,22702,1.0,4,7,0,1981,47.7355,-121.982
254000.0,3,1.0,1270,16800,1.0,4,7,0,1957,47.4599,-122.276
670000.0,4,2.25,2370,9636,1.0,3,8,710,1976,47.6497,-122.194
285000.0,3,1.75,1020,5000,1.0,5,6,0,1954,47.5332,-122.29
882990.0,4,3.5,3560,6562,2.0,3,10,0,2014,47.5929,-121.974
2250000.0,3,4.25,5150,7800,2.5,3,11,980,1954,47.6288,-122.282
315000.0,3,1.75,1900,7076,1.0,3,7,770,1977,47.7569,-122.326
173000.0,2,1.0,820,10450,1.0,4,7,0,1965,47.4261,-122.199
740000.0,3,2.5,2710,18480,2.0,3,10,710,1978,47.7256,-122.259
1400000.0,5,3.0,3850,14990,1.0,4,9,1560,1964,47.6425,-122.218
344950.0,3,2.0,1330,7419,1.0,3,7,0,1985,47.7322,-122.236
898500.0,4,2.75,2890,5000,1.5,3,8,900,1911,47.6768,-122.363
267800.0,2,1.0,700,6000,1.0,4,6,0,1949,47.7515,-122.316
430000.0,3,1.75,3440,10428,1.5,5,8,0,1974,47.449,-122.128
539000.0,3,1.5,1460,5040,1.0,3,7,360,1971,47.7112,-122.357
455000.0,2,1.0,1070,5150,1.0,4,6,200,1908,47.6853,-122.366
210000.0,3,2.25,1430,9150,1.0,3,7,360,1984,47.3239,-122.35
345000.0,4,2.5,2020,3600,2.0,3,7,0,2012,47.3535,-122.017
426000.0,2,1.0,640,2500,1.0,4,6,0,1918,47.6776,-122.361
550000.0,3,1.0,980,10960,1.0,4,7,0,1953,47.5908,-122.173
604950.0,3,2.5,2110,5608,1.0,3,8,770,2013,47.6743,-122.184
412950.0,4,2.5,2430,6796,2.0,3,8,0,1993,47.4499,-122.127
463000.0,3,1.75,1710,7320,1.0,3,7,0,1948,47.7512,-122.281
710000.0,3,2.0,2140,4923,1.0,4,8,1070,1928,47.6902,-122.339
350000.0,3,1.5,1870,9000,1.0,3,7,750,1923,47.5224,-122.318
694000.0,2,2.5,2320,9311,1.0,3,8,0,2007,47.7226,-122.03
218000.0,3,1.5,1140,4875,1.0,5,6,0,1970,47.3684,-122.08
760000.0,4,2.5,2730,36183,2.0,3,9,0,1986,47.7036,-122.127
335000.0,3,3.0,2031,7702,2.0,3,9,0,1988,47.3058,-122.348
550000.0,4,2.5,2170,9600,1.0,3,7,710,1980,47.6789,-122.116
868700.0,3,4.25,3840,6161,2.0,3,10,0,2000,47.6336,-122.064
835100.0,4,2.5,2380,12573,1.0,4,9,0,1963,47.5984,-122.176
716500.0,3,2.5,2340,2155,2.0,3,10,220,2012,47.53,-122.073
439000.0,3,2.0,2010,251341,2.0,3,8,500,2003,47.7416,-121.91
1680000.0,3,2.5,4090,16972,2.0,3,11,500,2007,47.7258,-122.37
680000.0,3,1.75,1090,6775,1.0,4,7,240,1950,47.6934,-122.321
605000.0,3,2.5,2010,3667,2.0,3,9,0,2008,47.545,-122.015
350000.0,2,1.5,1070,937,3.0,3,8,0,2003,47.6761,-122.3
525000.0,3,1.75,1520,7875,1.0,5,8,0,1969,47.5569,-122.176
450000.0,5,2.5,2850,209523,1.0,4,7,920,1925,47.3939,-122.089
575000.0,4,2.25,2060,12155,1.0,4,8,0,1968,47.6378,-122.117
1000000.0,3,2.5,2730,5832,2.0,3,9,0,1998,47.6216,-122.161
980000.0,4,3.25,3720,7150,2.0,3,11,0,2007,47.5359,-122.069
460000.0,4,2.5,2680,11998,1.0,3,8,1170,1960,47.337,-122.321
1750000.0,4,4.5,4650,7660,2.0,3,11,1010,2008,47.6349,-122.198
554000.0,2,2.0,1920,6045,1.0,3,8,0,2003,47.7107,-122.031
418000.0,4,2.5,2750,8471,2.0,3,7,0,2003,47.3671,-122.029
660000.0,3,2.5,2390,15669,2.0,3,9,0,1991,47.7446,-122.193
449000.0,4,2.0,1560,5220,1.0,3,7,0,1959,47.6905,-122.305
525000.0,4,2.75,2300,26650,1.0,4,8,0,1950,47.7771,-122.362
555000.0,4,2.75,2170,7140,1.0,3,8,880,1977,47.691,-122.113
685000.0,3,1.75,2210,8955,1.0,3,8,650,1974,47.6621,-122.189
800000.0,3,1.75,2080,75794,1.0,3,7,0,1958,47.7018,-122.189
205000.0,3,1.0,1610,8579,1.0,4,7,600,1962,47.4563,-122.171
463000.0,2,1.0,1250,5650,2.0,4,7,0,1943,47.5495,-122.377
874000.0,3,2.5,1350,941,3.0,3,9,0,2007,47.6265,-122.364
545000.0,2,1.5,2340,13380,1.0,4,7,1060,1954,47.5017,-122.377
390000.0,4,2.75,2500,12848,1.0,3,8,380,1975,47.3364,-122.321
379000.0,3,3.25,2660,17852,2.5,3,8,0,2014,47.3077,-122.011
755000.0,3,3.25,3450,15586,2.0,3,11,760,1989,47.4294,-122.343
795000.0,3,3.5,3190,10223,2.0,3,10,630,1994,47.6968,-122.102
430000.0,3,2.25,1830,19965,1.0,3,8,430,1976,47.7412,-122.088
469950.0,5,2.5,2310,8303,1.0,3,7,1010,1975,47.7212,-122.211
463000.0,4,2.5,1980,6660,2.0,4,7,0,1974,47.7158,-122.167
212000.0,4,2.0,1880,7500,1.0,5,6,900,1946,47.495,-122.266
382500.0,3,2.0,1150,6249,1.0,3,7,0,1952,47.7489,-122.284
152000.0,3,1.0,1090,3264,1.0,4,6,0,1969,47.3155,-122.182
362300.0,3,2.5,2430,15264,2.0,3,8,0,1997,47.3805,-122.208
772650.0,4,2.5,2660,10800,1.0,3,7,0,1955,47.5894,-122.172
441000.0,3,2.5,1890,11036,1.0,3,8,430,1973,47.7426,-122.354
765000.0,3,1.75,2440,5800,1.0,4,8,1120,1945,47.6474,-122.412
355000.0,2,2.25,930,747,2.0,3,8,300,2007,47.5844,-122.316
775000.0,4,3.5,3080,5250,2.0,3,9,0,2003,47.5992,-121.972
870000.0,5,2.25,2910,9525,2.0,4,9,0,1968,47.5633,-122.218
1275000.0,4,2.5,2720,16454,1.0,5,9,850,1963,47.5489,-122.216
235000.0,4,1.5,1690,11054,1.0,4,5,0,1930,47.4667,-122.215
495000.0,3,2.5,1780,47480,2.0,3,7,0,1995,47.4723,-121.707
736500.0,3,2.0,2230,4800,1.5,4,7,940,1915,47.645,-122.386
324000.0,2,1.0,1070,6000,1.0,3,7,0,1955,47.7307,-122.332
679950.0,5,2.75,3600,9437,2.0,3,9,0,2014,47.4822,-122.131
194000.0,3,1.5,1010,5000,1.0,3,6,0,1943,47.4925,-122.278
582000.0,4,1.75,2120,4650,1.0,3,7,930,1951,47.6964,-122.4
578000.0,4,2.5,2070,5415,2.0,3,8,0,1996,47.5706,-122.006
409900.0,3,2.5,1690,1200,2.0,3,8,280,2013,47.5389,-122.367
206990.0,3,1.0,1330,9620,1.0,5,6,0,1976,47.3174,-122.127
530000.0,5,2.75,2500,7140,1.0,4,7,1250,1968,47.6225,-122.108
1110000.0,5,3.25,3350,4000,2.0,4,8,840,1997,47.6645,-122.291
250250.0,3,2.25,2210,8000,2.0,4,8,0,1969,47.3085,-122.381
190000.0,3,1.75,1270,7875,1.0,4,7,0,1980,47.3696,-122.17
270000.0,4,2.25,2600,9900,1.0,3,7,1000,1965,47.4881,-122.237
765000.0,4,2.5,2910,15016,2.0,3,10,0,1990,47.69,-122.097
450000.0,3,2.25,1740,9488,1.0,4,8,560,1977,47.5339,-122.174
790000.0,3,2.5,3040,34670,2.0,4,10,0,1983,47.7565,-122.129
925000.0,4,2.25,2110,6375,1.0,4,8,510,1941,47.6819,-122.272
590000.0,3,3.5,1970,5079,2.0,3,8,290,2007,47.5816,-122.296
615000.0,3,3.25,1470,1152,3.0,3,8,0,2003,47.6516,-122.337
284000.0,3,1.75,1530,9600,1.0,3,7,330,1988,47.3594,-122.076
337000.0,2,1.0,1010,4000,1.0,3,7,0,1947,47.5311,-122.382
533000.0,3,2.5,2060,4812,2.0,3,8,0,1990,47.5793,-122.002
365000.0,2,1.0,1390,8336,1.0,4,6,480,1946,47.4646,-122.361
550000.0,3,1.75,1680,4800,1.0,4,7,280,1960,47.5535,-122.377
449000.0,3,1.75,1660,9697,1.0,4,7,0,1952,47.7564,-122.286
456500.0,3,2.25,2090,9163,1.0,3,7,630,1975,47.7334,-122.167
826000.0,2,1.0,1060,6120,1.0,3,7,0,1908,47.6739,-122.329
269500.0,3,1.75,1840,7412,1.0,4,7,600,1976,47.3933,-122.188
640000.0,4,2.5,2341,9594,2.0,3,9,0,1997,47.6993,-122.115
364000.0,3,2.5,1800,2790,2.0,3,8,0,2011,47.5455,-122.371
895000.0,3,2.5,2500,7746,2.0,4,10,590,1993,47.6393,-122.311
317000.0,3,2.25,1358,1204,3.0,3,7,0,2007,47.7054,-122.346
475000.0,4,2.0,1790,2250,1.0,4,7,950,1909,47.6526,-122.345
499950.0,3,1.0,1830,3000,1.5,3,7,400,1926,47.6619,-122.351
1600000.0,4,3.5,3890,3600,2.0,3,9,1030,2005,47.6342,-122.282
343500.0,3,2.0,1660,7509,1.0,3,7,0,2002,47.4872,-122.144
355000.0,3,1.0,1210,6650,1.0,3,6,0,1959,47.6214,-122.12
1174660.0,6,3.5,4310,7760,2.0,3,10,1050,2013,47.5297,-122.155
259000.0,3,2.5,1550,3569,2.0,3,7,0,2011,47.3528,-122.211
885000.0,4,3.5,3310,6000,2.0,3,8,1110,2010,47.5511,-122.391
440000.0,1,1.0,850,6567,1.0,4,6,0,1940,47.327,-122.039
430000.0,4,1.5,1810,7200,1.0,3,7,0,1966,47.7207,-122.186
751000.0,4,3.25,3090,9571,2.0,3,9,720,2004,47.7058,-122.131
233000.0,3,1.0,1250,6180,1.5,3,7,0,1955,47.7474,-122.327
415000.0,3,1.75,1960,5000,1.0,5,6,980,1911,47.5576,-122.317
325000.0,3,1.5,1590,7936,1.0,3,7,0,1956,47.5201,-122.366
1470000.0,4,2.5,3030,10189,1.0,3,9,650,2003,47.6367,-122.206
290000.0,3,2.0,1310,6265,1.0,3,7,0,1988,47.3893,-122.051
315000.0,6,4.0,3120,4240,2.0,4,7,1030,1993,47.5305,-122.353
365000.0,4,2.0,1940,25600,1.0,1,8,0,1962,47.5722,-122.129
391000.0,3,2.0,1490,9000,1.0,4,8,0,1977,47.5455,-122.184
753888.0,4,2.5,2660,5500,2.0,3,9,0,2003,47.5439,-121.996
336750.0,2,2.25,1170,1011,2.0,3,7,0,2009,47.5321,-122.073
385000.0,3,1.75,1340,3850,1.0,4,7,0,1960,47.7134,-122.292
295000.0,4,2.5,1810,4871,2.0,3,8,0,1999,47.4088,-122.192
434000.0,3,2.25,1750,9353,1.0,3,7,540,1987,47.7305,-122.225
210000.0,3,1.0,1230,12201,1.0,3,7,0,1969,47.3285,-122.134
707000.0,3,1.5,1980,4000,2.0,3,8,0,1919,47.6364,-122.351
636000.0,3,2.5,2140,2770,2.0,3,8,370,2007,47.6664,-122.131
3075000.0,4,5.0,4550,18641,1.0,3,10,1950,2002,47.6053,-122.077
537000.0,4,2.0,1720,6413,1.0,4,7,860,1950,47.5734,-122.395
495000.0,4,3.0,2740,2811,2.0,3,8,500,2003,47.7738,-122.158
345000.0,3,2.25,2670,37089,2.0,3,9,0,1990,47.3347,-122.077
230500.0,3,2.25,1690,7245,1.0,3,7,530,1973,47.3505,-122.305
275000.0,4,1.75,1680,19405,1.0,4,7,120,1959,47.4552,-122.202
393500.0,3,1.75,1230,1441,2.0,3,8,220,2004,47.5626,-122.382
1110000.0,5,3.5,7350,12231,2.0,3,11,2600,2001,47.5373,-121.865
245000.0,3,2.25,2210,10794,1.0,3,7,670,1967,47.4911,-122.224
